,Unnamed: 0,trainName,trainNumber,stationFrom,stationTo,trainRunsOnSun,trainRunsOnMon,trainRunsOnTue,trainRunsOnWed,trainRunsOnThu,trainRunsOnFri,trainRunsOnSat,from_DepartureTime,from_StationName,to_StationName,to_ArrivalTime,dayCount,totalDistance
646,646,PNBE JANSHATABDI,12366,RNC,PNBE,Y,Y,Y,Y,Y,Y,Y,14:25,RANCHI,PATNA JN,22:20,1.0,411.0
647,647,BSP HAPA EXPRESS,22940,BSP,HAPA,N,N,N,N,Y,N,N,08:10,BILASPUR JN,HAPA,14:50,2.0,1692.0
648,648,PNBE RNC EXP,18633,PNBE,RNC,Y,N,N,N,N,N,N,10:30,PATNA JN,RANCHI,21:30,1.0,425.0
649,649,PALNADU EXP,12748,VKB,GNT,Y,Y,Y,Y,Y,Y,Y,13:45,VIKARABAD JN,GUNTUR JN,20:00,1.0,353.0
650,650,TEJAS EXPRESS,22672,MDU,MS,Y,Y,Y,Y,N,Y,Y,15:00,MADURAI JN,CHENNAI EGMORE,21:30,1.0,497.0
651,651,PUNE DURONTO,12297,ADI,PUNE,Y,N,Y,N,N,Y,N,22:30,AHMEDABAD JN,PUNE JN,07:10,2.0,631.0
652,652,JP  ALD EXPRESS,12404,JP,ALD,Y,Y,Y,Y,Y,Y,Y,15:20,JAIPUR,ALLAHABAD JN,05:25,2.0,780.0
654,654,CPR INTERCITY,15112,BCY,CPR,Y,Y,Y,Y,Y,Y,Y,18:35,VARANASI CITY,CHHAPRA,23:50,1.0,223.0
655,655,AMARKANTAK EXP,12854,BPL,DURG,Y,Y,Y,Y,Y,Y,Y,15:40,BHOPAL  JN,DURG,07:55,2.0,894.0
656,656,HUMSAFAR  EXP,20889,HWH,TPTY,N,N,N,N,N,N,Y,12:40,HOWRAH JN,TIRUPATI,14:45,2.0,1617.0
657,657,VRL MMCT EXP,19570,VRL,MMCT,Y,Y,Y,Y,Y,Y,Y,13:20,VERAVAL,MUMBAI CENTRAL,07:10,2.0,923.0
658,658,JU BPL EXPRESS,14813,JU,BPL,Y,Y,Y,Y,Y,Y,Y,08:00,JODHPUR JN,BHOPAL  JN,09:10,2.0,993.0
659,659,YPR CHENNAI EXP,12291,YPR,MAS,N,N,N,N,N,Y,N,22:45,YESVANTPUR JN,MGR CHENNAI CTL,05:15,2.0,370.0
660,660,VSKP TPTY SPL,07479,VSKP,TPTY,N,N,N,Y,N,N,N,19:05,VISAKHAPATNAM,TIRUPATI,09:25,2.0,736.0
661,661,VSKP ASR HKG EXP,18507,VSKP,ASR,N,Y,N,N,Y,Y,N,23:50,VISAKHAPATNAM,AMRITSAR JN,23:30,3.0,2567.0
662,662,CDG LJN EXPRESS,15012,CDG,LJN,Y,Y,Y,Y,Y,Y,Y,17:15,CHANDIGARH,LUCKNOW NE,09:10,2.0,724.0
663,663,VISHWAMANAV EXP,17326,AP,UBL,Y,Y,Y,Y,Y,Y,Y,05:15,ASHOKAPURAM,HUBBALLI JN,18:50,1.0,613.0
664,664,SURAT PURI EXP,22828,ST,PURI,N,N,Y,N,N,N,N,08:30,SURAT,PURI,16:15,2.0,1754.0
665,665,JANSHATABDI EXP,12072,J,DR,Y,Y,Y,Y,Y,Y,Y,04:45,JALNA,DADAR,12:30,1.0,428.0
666,666,KRBA TVC EXPRES,22647,KRBA,TVC,N,N,N,Y,N,N,Y,19:40,KORBA,TRIVANDRUM CNTL,17:20,3.0,2518.0
667,667,CNB GARIB RATH,12210,KGM,CNB,N,Y,N,N,N,N,N,19:10,KATHGODAM,KANPUR CENTRAL,04:35,2.0,416.0
668,668,TPJ EXPRESS,22628,TVC,TPJ,Y,Y,Y,Y,Y,Y,Y,11:45,TRIVANDRUM CNTL,TIRUCHCHIRAPALI,20:05,1.0,462.0
669,669,MANDOR EXPRESS,12462,JU,DLI,Y,Y,Y,Y,Y,Y,Y,19:45,JODHPUR JN,DELHI,06:40,2.0,620.0
670,670,BVC KCVL EXP,19260,BVC,KCVL,Y,N,N,N,N,N,N,07:15,BHAVNAGAR TRMUS,KOCHUVELI,03:05,3.0,2569.0
671,671,CANNANORE EXP,16305,ERS,CAN,Y,Y,Y,Y,Y,Y,Y,06:45,ERNAKULAM JN,KANNUR,12:40,1.0,283.0
672,672,EAST COAST EXP,18646,HYB,HWH,Y,Y,Y,Y,Y,Y,Y,09:50,HYDERABAD DECAN,HOWRAH JN,16:10,2.0,1590.0
673,673,BJU GONDIA EXP,15231,BJU,G,Y,Y,Y,Y,Y,Y,Y,10:00,BARAUNI JN,GONDIA JN,18:50,2.0,1525.0
674,674,ANVT MAU EXP,15026,ANVT,MAU,N,Y,N,N,N,Y,N,12:55,ANAND VIHAR TRM,MAU JN,06:40,2.0,833.0
675,675,KYQ LTT AC EXP,12520,KYQ,LTT,N,N,N,N,Y,N,N,21:00,KAMAKHYA,LOKMANYATILAK T,17:30,3.0,2582.0
676,676,GKP LTT SUP EXP,12541,GKP,LTT,Y,Y,Y,Y,Y,Y,Y,21:50,GORAKHPUR JN,LOKMANYATILAK T,04:00,3.0,1682.0
677,677,BSB DDN EXP,14265,BSB,DDN,Y,Y,Y,Y,Y,Y,Y,08:25,VARANASI JN,DEHRADUN,06:30,2.0,846.0
678,678,PRATHAM S SNGRM,11106,JHS,KOAA,N,N,N,N,N,Y,N,21:05,JHANSI JN,KOLKATA,22:00,2.0,1325.0
679,679,VISHWAMANAV EXP,17325,UBL,AP,Y,Y,Y,Y,Y,Y,Y,08:30,HUBBALLI JN,ASHOKAPURAM,21:15,1.0,613.0
680,680,DEHRADUN EXP,22659,KCVL,DDN,N,N,N,N,N,Y,N,08:45,KOCHUVELI,DEHRADUN,18:05,3.0,3459.0
681,681,ALA HAZRAT EXP,14312,BHUJ,BE,N,Y,Y,N,Y,N,N,12:45,BHUJ,BAREILLY,20:35,2.0,1543.0
682,682,SNSI PURI EXP,18408,SNSI,PURI,Y,N,N,N,N,N,N,13:55,SAINAGAR SHIRDI,PURI,21:50,2.0,1687.0
683,683,DMR AGTL PASS,55680,DMR,AGTL,Y,Y,Y,Y,Y,Y,Y,15:45,DHARMANAGAR,AGARTALA,20:00,1.0,140.0
684,684,ERS MILLENUM EX,12646,NZM,ERS,N,N,Y,N,N,N,N,05:50,H NIZAMUDDIN,ERNAKULAM JN,06:00,3.0,2807.0
685,685,DR SNSI SUP FAST,22147,DR,SNSI,N,N,N,N,N,Y,N,21:45,DADAR,SAINAGAR SHIRDI,03:45,2.0,336.0
686,686,ABS JU PASSENGR,54703,ABS,JU,Y,Y,Y,Y,Y,Y,Y,19:10,ABOHAR,JODHPUR JN,13:30,2.0,675.0
687,687,SHESHADRI EXP,17210,CCT,SBC,Y,Y,Y,Y,Y,Y,Y,17:35,KAKINADA TOWN,KSR BENGALURU,12:25,2.0,962.0
688,688,BDTS BKN SUP EXP,22474,BDTS,BKN,N,N,Y,N,N,N,N,14:35,BANDRA TERMINUS,BIKANER JN,12:35,2.0,1212.0
689,689,JU MBF LINK EXP,14889,BGKT,MBF,N,N,N,N,N,N,Y,01:00,BHAGAT KI KOTHI,MUNABAO,07:00,1.0,325.0
690,690,BPL UJJAIN PASS,59320,BPL,UJN,Y,Y,Y,Y,Y,Y,Y,06:40,BHOPAL  JN,UJJAIN JN,11:05,1.0,184.0
691,691,AII BDTS SF SPL,09621,AII,BDTS,Y,N,N,N,N,N,N,06:35,AJMER JN,BANDRA TERMINUS,04:45,2.0,1282.0
692,692,YPR LUR EXP,16583,YPR,LUR,N,N,N,Y,N,Y,Y,19:00,YESVANTPUR JN,LATUR,13:05,2.0,854.0
693,693,BIHAR S KRANTI,12565,DBG,NDLS,Y,Y,Y,Y,Y,Y,Y,08:25,DARBHANGA JN,NEW DELHI,05:30,2.0,1174.0
694,694,KAIFIYAT EXP,12226,DLI,AMH,Y,Y,Y,Y,Y,Y,Y,19:15,DELHI,AZAMGARH,09:30,2.0,805.0
695,695,CI LJN EXPRESS,15114,CI,LJN,Y,N,Y,N,Y,N,N,18:50,CHHAPRA KACHERI,LUCKNOW NE,08:15,2.0,520.0
696,696,BSL ST MMCT PASS,59076,BSL,ST,Y,Y,Y,Y,Y,Y,Y,10:12,DHARANGAON,MUMBAI CENTRAL,04:35,2.0,598.0
697,697,SWARNA JAYANTHI,12781,MYS,NZM,N,N,N,N,N,Y,N,20:10,MYSURU JN,H NIZAMUDDIN,17:10,3.0,2625.0
698,698,TIRHUT EXPRESS,13158,MFP,KOAA,N,N,N,Y,N,N,N,14:40,MUZAFFARPUR JN,KOLKATA,04:00,2.0,566.0
699,699,PNBE ERS EXPRES,16360,PNBE,ERS,N,N,Y,N,N,N,N,16:30,PATNA JN,ERNAKULAM JN,23:35,3.0,2985.0
700,700,B NATH DHAM EXP,18450,PNBE,PURI,N,N,N,Y,N,N,N,08:40,PATNA JN,PURI,03:20,2.0,931.0
701,701,MS SALEM EXP,22153,MS,SA,Y,Y,Y,Y,Y,Y,Y,23:00,CHENNAI EGMORE,SALEM JN,05:20,2.0,353.0
702,702,MUMBAI RAJDHANI,12951,MMCT,NDLS,Y,Y,Y,Y,Y,Y,Y,17:00,MUMBAI CENTRAL,NEW DELHI,08:35,2.0,1384.0
703,703,SABARMATI EXP,19168,BSB,ADI,Y,N,Y,N,Y,Y,N,14:30,VARANASI JN,AHMEDABAD JN,03:45,3.0,1601.0
704,704,BGP RNC EXPRESS,18604,BGP,RNC,Y,N,N,Y,N,Y,N,16:55,BHAGALPUR,RANCHI,05:35,2.0,516.0
705,705,TPTY CMNR EXP,16220,TPTY,CMNR,Y,Y,Y,Y,Y,Y,Y,21:35,TIRUPATI,CHAMARAJANAGAR,12:30,2.0,535.0
706,706,JOYRIDE STEAM,52592,DJ,DJRZ,Y,Y,Y,Y,Y,Y,Y,16:10,DARJEELING,TO DARJEELING,18:25,1.0,14.0
707,707,RAJYA RANI EXP,18118,GNPR,ROU,N,Y,Y,Y,Y,Y,Y,15:15,GUNUPUR,ROURKELA,08:00,2.0,796.0
708,708,VIVEK EXPRESS,19568,OKHA,TN,N,N,N,N,Y,N,N,23:55,OKHA,TUTICORIN,07:10,4.0,2735.0
709,709,VINDHYACHAL EXP,11272,BPL,ET,Y,Y,Y,Y,Y,Y,Y,18:30,BHOPAL  JN,ITARSI JN,12:20,2.0,738.0
710,710,KGM GARIB RATH,12209,CNB,KGM,N,N,Y,N,N,N,N,06:15,KANPUR CENTRAL,KATHGODAM,14:50,1.0,416.0
711,711,CNB JAT EXPRESS,12469,CNB,JAT,N,N,N,Y,N,Y,N,17:20,KANPUR CENTRAL,JAMMU TAWI,11:50,2.0,1026.0
712,712,LJN  MAU EXPRESS,15072,LJN,MAU,N,N,Y,N,Y,N,N,20:25,LUCKNOW NE,MAU JN,08:30,2.0,401.0
713,713,JSM BDTS SF,22932,JSM,BDTS,N,N,N,N,N,N,Y,19:20,JAISALMER,BANDRA TERMINUS,17:30,2.0,1229.0
714,714,GANGASUTLEJ EXP,13307,DHN,FZR,Y,Y,Y,Y,Y,Y,Y,21:20,DHANBAD JN,FIROZPUR CANT,10:45,3.0,1599.0
715,715,HUBLI EXP,12778,KCVL,UBL,N,N,N,N,Y,N,N,12:50,KOCHUVELI,HUBBALLI JN,12:40,2.0,1307.0
716,716,SAPTHAGIRI EXP,16057,MAS,TPTY,Y,Y,Y,Y,Y,Y,Y,06:25,MGR CHENNAI CTL,TIRUPATI,09:40,1.0,151.0
717,717,SAMARSATA EXP,12152,HWH,LTT,N,N,N,N,N,Y,Y,21:15,HOWRAH JN,LOKMANYATILAK T,07:30,3.0,2091.0
718,718,SDAH DURONTO EXP,12260,NDLS,SDAH,N,Y,Y,N,Y,Y,N,19:40,NEW DELHI,SEALDAH,12:45,2.0,1453.0
719,719,INDB KURJ EXP,19663,INDB,KURJ,Y,Y,N,Y,N,N,Y,15:55,INDORE JN BG,KHAJURAHO,06:00,2.0,630.0
720,720,KIR HWH EXPRESS,13034,KIR,HWH,Y,Y,Y,Y,Y,Y,Y,15:15,KATIHAR JN,HOWRAH JN,04:30,2.0,430.0
721,721,SML KLK PASS,52458,SML,KLK,Y,Y,Y,Y,Y,Y,Y,14:20,SIMLA,KALKA,20:10,1.0,96.0
722,722,GORAKDAM EXPRES,12555,GKP,HSR,Y,Y,Y,Y,Y,Y,Y,16:35,GORAKHPUR JN,HISAR,10:00,2.0,964.0
723,723,SC MUGR EXPRESS,17026,SC,MUGR,Y,Y,Y,Y,Y,Y,Y,23:45,SECUNDERABAD JN,MANUGURU,06:50,2.0,331.0
724,724,SANGHAMITRA EXP,12295,SBC,DNR,Y,Y,Y,Y,Y,Y,Y,09:00,KSR BENGALURU,DANAPUR,09:05,3.0,2699.0
725,725,ANDAMAN EXPRESS,16031,MAS,SVDK,Y,N,N,Y,Y,N,N,05:15,MGR CHENNAI CTL,SHMATA VD KATRA,15:20,3.0,2882.0
726,726,BIX RTM EXP,21126,BIX,RTM,Y,N,N,Y,N,N,Y,17:10,BHIND,RATLAM JN,10:45,2.0,763.0
727,727,HIMACHAL EXP,14553,DLI,DLPC,Y,Y,Y,Y,Y,Y,Y,22:50,DELHI,DAULATPUR CHAUK,08:55,2.0,415.0
728,728,DARBHANGA EXP,11061,LTT,DBG,Y,Y,Y,Y,Y,Y,Y,12:15,LOKMANYATILAK T,DARBHANGA JN,01:10,3.0,1880.0
729,729,NARAYANADRI EXP,12733,TPTY,LPI,Y,Y,Y,Y,Y,Y,Y,18:25,TIRUPATI,LINGAMPALLI,07:15,2.0,684.0
730,730,KARNAVATI EXP,12934,ADI,MMCT,Y,Y,Y,Y,Y,Y,Y,04:55,AHMEDABAD JN,MUMBAI CENTRAL,12:35,1.0,491.0
731,731,GIMB PURI S FAST,22973,GIMB,PURI,N,N,N,Y,N,N,N,23:00,GANDHIDHAM BG,PURI,19:00,3.0,2432.0
732,732,ASR NED SF EXP,12422,ASR,NED,N,Y,N,N,N,N,N,14:30,AMRITSAR JN,H SAHIB NANDED,23:45,2.0,1941.0
733,733,TATA CPR EXP,18181,TATA,CPR,Y,Y,Y,Y,Y,Y,Y,21:35,TATANAGAR JN,KATIHAR JN,14:15,2.0,594.0
734,734,CCT KRNT SPL,07237,CCT,KRNT,N,N,Y,N,Y,N,N,18:45,KAKINADA TOWN,KURNOOL CITY,08:10,2.0,631.0
735,735,HLZ ANVT WKLY SF,12443,HLZ,ANVT,N,N,N,N,Y,N,N,08:30,HALDIA,ANAND VIHAR TRM,11:55,2.0,1576.0
736,736,TVC CHENNAI EXP,12696,TVC,MAS,Y,Y,Y,Y,Y,Y,Y,17:15,TRIVANDRUM CNTL,MGR CHENNAI CTL,10:00,2.0,922.0
737,737,HWH PURI EXP,12837,HWH,PURI,Y,Y,Y,Y,Y,Y,Y,22:35,HOWRAH JN,PURI,07:20,2.0,502.0
738,738,JU BL EXPRESS,19056,JU,BL,N,N,N,Y,N,N,N,17:30,JODHPUR JN,VALSAD,09:05,2.0,753.0
739,739,BDTS PNBE S FAST,22971,BDTS,PNBE,N,Y,N,N,N,N,N,16:35,BANDRA TERMINUS,PATNA JN,02:05,3.0,1845.0
740,740,UTSARG EXP,18191,CPR,FBD,Y,Y,Y,Y,Y,Y,Y,18:00,CHHAPRA,FARRUKHABAD,12:20,2.0,688.0
741,741,DEE UHP AC SUP,22401,DEE,UHP,N,Y,N,Y,N,N,Y,22:15,DELHI S ROHILLA,UDHAMPUR,08:55,2.0,631.0
742,742,SNSI SC EXP,17001,SNSI,SC,N,Y,N,N,N,N,Y,17:10,SAINAGAR SHIRDI,SECUNDERABAD JN,09:00,2.0,776.0
743,743,PORVOTR S KRNTI,12501,GHY,NDLS,N,N,N,Y,N,N,Y,06:15,GUWAHATI,NEW DELHI,13:00,2.0,1969.0
744,744,GRAND TRUNK EXP,12615,MAS,NDLS,Y,Y,Y,Y,Y,Y,Y,19:15,MGR CHENNAI CTL,NEW DELHI,06:30,3.0,2188.0
745,745,GANGAKAVERI EXP,12670,CPR,MAS,N,Y,N,Y,N,N,N,21:00,CHHAPRA,MGR CHENNAI CTL,14:25,3.0,2342.0
746,746,ANVT GCT S F EXP,22434,ANVT,GCT,N,Y,N,N,N,Y,N,19:10,ANAND VIHAR TRM,GHAZIPUR CITY,09:35,2.0,834.0
747,747,AWB NED EXP,17619,AWB,NED,N,Y,N,N,N,N,N,00:45,AURANGABAD,H SAHIB NANDED,06:30,1.0,237.0
748,748,COIMBATORE EXP,16613,RJT,CBE,Y,N,N,N,N,N,N,05:25,RAJKOT JN,COIMBATORE JN,02:15,3.0,2237.0
749,749,HUMSAFAR EXPRESS,19670,PPTA,UDZ,N,N,N,N,N,Y,N,00:10,PATLIPUTRA,UDAIPUR CITY,08:20,2.0,1567.0
750,750,HATE BAZARE EXP,13163,SDAH,SHC,Y,Y,N,Y,N,Y,Y,20:10,SEALDAH,SAHARSA JN,12:45,2.0,589.0
751,751,CHEMMOZHI EXP,16616,CBE,MQ,Y,Y,Y,Y,Y,Y,Y,00:30,COIMBATORE JN,MANNARGUDI,07:40,1.0,335.0
752,752,SAURASHTRA MAIL,22945,MMCT,OKHA,Y,Y,Y,Y,Y,Y,Y,21:35,MUMBAI CENTRAL,VERAVAL,15:35,2.0,923.0
753,753,CHETAK EXP,12981,DEE,UDZ,Y,Y,Y,Y,Y,Y,Y,19:40,DELHI S ROHILLA,UDAIPUR CITY,07:50,2.0,677.0
754,754,VENAD EXPRESS,16301,SRR,TVC,Y,Y,Y,Y,Y,Y,Y,14:35,SHORANUR JN,TRIVANDRUM CNTL,23:00,1.0,327.0
755,755,BARAK BP EXPRES,15943,SCL,DBRG,N,N,Y,N,N,N,N,22:15,SILCHAR,DIBRUGARH,11:20,2.0,525.0
757,757,JYG RNC EXPRESS,18606,JYG,RNC,Y,N,N,Y,N,Y,N,11:00,JAYNAGAR,RANCHI,04:00,2.0,641.0
758,758,VSG HYB EXP,17022,VSG,HYB,N,N,N,N,N,Y,N,09:00,VASCO DA GAMA,HYDERABAD DECAN,07:40,2.0,870.0
759,759,JANSHATABDI EXP,15126,PNBE,MUV,Y,Y,Y,Y,Y,Y,Y,17:15,PATNA JN,MANDUADIH,22:15,1.0,233.0
760,760,GOUTAMI EXP,12738,LPI,COA,Y,Y,Y,Y,Y,Y,Y,20:30,LINGAMPALLI,KAKINADA PORT,07:23,2.0,583.0
761,761,TRIBENI EXPRESS,24369,SKTN,TPU,Y,Y,N,Y,N,Y,N,15:35,SHAKTI NAGAR,TANAKPUR,16:25,2.0,863.0
762,762,SBP HWH SUP EXP,22804,SBP,HWH,N,N,N,N,N,Y,N,20:05,SAMBALPUR,HOWRAH JN,07:05,2.0,661.0
763,763,MYS BSB EXP,16229,MYS,BSB,N,N,Y,N,Y,N,N,07:20,MYSURU JN,VARANASI JN,12:00,3.0,2706.0
764,764,RAMESWARAM EXP,16851,MS,RMM,Y,Y,Y,Y,Y,Y,Y,19:15,CHENNAI EGMORE,RAMESWARAM,08:35,2.0,665.0
765,765,KOAA SMI EXPRESS,13165,KOAA,SMI,N,N,N,N,N,N,Y,22:45,KOLKATA,SITAMARHI,13:00,2.0,607.0
766,766,RNC GARIB RATH,12877,RNC,NDLS,N,Y,Y,N,N,Y,N,16:40,RANCHI,NEW DELHI,10:55,2.0,1341.0
767,767,HYB INTERCITY,11307,KLBG,HYB,Y,Y,Y,Y,Y,Y,Y,06:00,KALABURAGI,HYDERABAD DECAN,10:35,1.0,222.0
768,768,MARUDHAR EXPRES,14853,BSB,JU,N,Y,N,Y,N,N,Y,17:20,VARANASI JN,RAIKA BAGH,18:35,2.0,1201.0
769,769,NDT OKHA EXP,19576,NDT,OKHA,Y,N,N,N,N,N,N,21:40,NATHDWARA,OKHA,20:50,2.0,1136.0
770,770,GAYA KYQ WKLY EX,15619,GAYA,KYQ,N,N,Y,N,N,N,N,12:55,GAYA JN,KAMAKHYA,12:30,2.0,1091.0
771,771,CDG JP INTERCIT,19718,CDG,JP,Y,Y,Y,Y,Y,Y,Y,18:50,CHANDIGARH,JAIPUR,06:40,2.0,593.0
772,772,DBRG MS EXPRESS,15930,DBRG,TBM,Y,N,N,N,N,N,N,23:45,DIBRUGARH,TAMBARAM,20:50,4.0,3348.0
773,773,TRIBENI EXPRESS,14371,BRWD,TPU,Y,Y,Y,Y,Y,Y,Y,13:00,BARWADIH JN,TANAKPUR,16:25,2.0,983.0
774,774,TRISHATABDI EXP,12913,INDB,NGP,Y,N,N,N,N,N,N,20:35,INDORE JN BG,NAGPUR,08:25,2.0,652.0
775,775,GCT ANVT S F EXP,22433,GCT,ANVT,N,N,Y,N,N,N,Y,16:00,GHAZIPUR CITY,ANAND VIHAR TRM,07:15,2.0,834.0
776,776,RAJYA RANI EXP,22102,MMR,CSMT,Y,Y,Y,Y,Y,Y,Y,05:25,MANMAD JN,C SHIVAJI MAH T,10:07,1.0,261.0
777,777,CSMT LKO SPECIAL,01019,CSMT,LKO,N,N,N,N,Y,N,N,11:05,C SHIVAJI MAH T,LUCKNOW NR,13:45,2.0,1434.0
778,778,RMM MUV EXPRESS,15119,RMM,MUV,N,N,N,Y,N,N,N,23:00,RAMESWARAM,MANDUADIH,04:45,4.0,2790.0
779,779,JAM HUMSAFAR,22923,BDTS,JAM,N,Y,N,Y,N,N,Y,23:55,BANDRA TERMINUS,JAMNAGAR,14:35,2.0,812.0
780,780,SWV PUNE SPL,01412,SWV,PUNE,Y,N,N,N,N,N,N,20:30,SAWANTWADI ROAD,PUNE JN,12:25,2.0,707.0
781,781,NAUCHANDI EXP,14511,ALD,SRE,Y,Y,Y,Y,Y,Y,Y,17:20,PRAYAG GHAT,KHURJA JN,09:30,2.0,695.0
782,782,SARVODAYA EXP,12473,GIMB,SVDK,N,N,N,N,N,N,Y,05:10,GANDHIDHAM BG,SHMATA VD KATRA,17:10,2.0,2047.0
783,783,COIMBATORE EXP,12679,MAS,CBE,Y,Y,Y,Y,Y,Y,Y,14:30,MGR CHENNAI CTL,COIMBATORE JN,22:15,1.0,497.0
784,784,JYG KOAA EXP,13136,JYG,KOAA,Y,N,N,N,N,N,N,12:40,JAYNAGAR,KOLKATA,04:00,2.0,620.0
785,785,JANHIT EXPRESS,13205,SHC,PPTA,Y,Y,Y,Y,Y,Y,Y,23:00,SAHARSA JN,PATLIPUTRA,05:55,2.0,218.0
786,786,CHENNAI EXPRESS,12610,MYS,MAS,Y,Y,Y,Y,Y,Y,Y,04:45,MYSURU JN,MGR CHENNAI CTL,14:30,1.0,500.0
787,787,GURUDEV EXPRESS,12660,SHM,NCJ,N,N,N,Y,N,N,N,23:05,SHALIMAR,NAGERCOIL JN,21:55,3.0,2584.0
788,788,TRIVENI EXP,15076,TPU,SKTN,Y,N,Y,N,Y,N,Y,07:45,TANAKPUR,BARWADIH JN,10:45,2.0,983.0
789,789,KOLKATA RAJDHNI,12301,HWH,NDLS,N,Y,Y,Y,Y,Y,Y,16:50,HOWRAH JN,NEW DELHI,10:00,2.0,1447.0
790,790,RN DADAR PASS,50104,RN,DR,Y,Y,Y,Y,Y,Y,Y,05:30,RATNAGIRI,DADAR,14:20,1.0,422.0
791,791,AVANTIKA EXP,12961,MMCT,INDB,Y,Y,Y,Y,Y,Y,Y,19:10,MUMBAI CENTRAL,INDORE JN BG,09:15,2.0,829.0
792,792,GKP HUMSAFAR,12596,ANVT,GKP,N,N,Y,Y,N,Y,N,20:00,ANAND VIHAR TRM,GORAKHPUR JN,07:50,2.0,771.0
793,793,BME RKSH LINK,24888,BME,RKSH,Y,Y,Y,Y,Y,Y,Y,06:45,BARMER,RISHIKESH,10:50,2.0,1192.0
794,794,TVC CHENNAI EXP,12698,TVC,MAS,N,N,N,N,N,N,Y,20:20,TRIVANDRUM CNTL,MGR CHENNAI CTL,12:25,2.0,909.0
795,795,GIMB HUMSAFAR,19423,TEN,GIMB,N,N,N,N,Y,N,N,07:45,TIRUNELVELI,GANDHIDHAM BG,04:30,3.0,2708.0
796,796,MAQ INTERCITY EX,22635,MAO,MAQ,Y,Y,Y,Y,Y,Y,Y,16:15,MADGAON,MANGALURU CNTL,22:00,1.0,437.0
797,797,RJPB CAPITAL EXP,13247,KYQ,RJPB,N,N,Y,Y,Y,Y,N,19:40,KATIHAR JN,RAJENDRANAGAR T,04:15,2.0,968.0
798,798,SVDK KYQ EXPRESS,15656,SVDK,KYQ,N,N,N,Y,N,N,N,03:40,SHMATA VD KATRA,KAMAKHYA,12:30,3.0,2587.0
799,799,GD SUSHASAN EXP,11111,GWL,BLP,N,N,N,Y,N,N,N,13:05,GWALIOR,BALRAMPUR,09:00,2.0,952.0
800,800,INDB MAHAMANA EX,19334,BKN,INDB,Y,N,N,N,N,N,N,13:30,BIKANER JN,INDORE JN BG,09:35,2.0,970.0
801,801,TPTY RMM EXP,16779,TPTY,RMM,Y,N,Y,N,N,Y,N,13:00,TIRUPATI,RAMESWARAM,07:35,2.0,828.0
802,802,TPTY AMI SUP EXP,12765,TPTY,AMI,N,N,Y,N,N,N,Y,15:10,TIRUPATI,AMRAVATI,14:50,2.0,1307.0
803,803,LGL SDAH PASS,53178,LGL,SDAH,Y,Y,Y,Y,Y,Y,Y,09:05,LALGOLA,SEALDAH,15:10,1.0,227.0
804,804,GAYA UDN SPL,09030,GAYA,UDN,Y,N,N,N,N,N,N,17:00,GAYA JN,UDHNA JN,21:00,2.0,1589.0
805,805,BGP NDLS EXP,12349,BGP,NDLS,N,Y,N,N,N,N,N,15:30,BHAGALPUR,NEW DELHI,13:00,2.0,1217.0
806,806,SC DURONTO EXP,12219,LTT,SC,N,N,N,Y,N,N,Y,23:05,LOKMANYATILAK T,SECUNDERABAD JN,11:05,2.0,773.0
807,807,LTT VSKP EXP,18520,LTT,VSKP,Y,Y,Y,Y,Y,Y,Y,06:55,LOKMANYATILAK T,VISAKHAPATNAM,11:15,2.0,1501.0
808,808,LEELAN EXP,12467,JSM,JP,Y,Y,Y,Y,Y,Y,Y,23:55,JAISALMER,JAIPUR,12:35,2.0,701.0
809,809,ATTARI DLI EXP,14002,ATT,DLI,N,Y,N,N,Y,N,N,20:00,ATARI,DELHI,03:20,2.0,472.0
810,810,ADI CHENNAI EXP,19420,ADI,MAS,N,N,N,Y,N,N,Y,09:40,AHMEDABAD JN,MGR CHENNAI CTL,17:10,2.0,1723.0
811,811,BAGH EXPRESS,13020,KGM,HWH,Y,Y,Y,Y,Y,Y,Y,21:45,KATHGODAM,HOWRAH JN,12:40,3.0,1514.0
812,812,HWH SBP JDB EXP,18005,HWH,JDB,Y,Y,Y,Y,Y,Y,Y,21:30,HOWRAH JN,JAGDALPUR,22:45,2.0,1163.0
813,813,RNC HWH SPL,08628,RNC,HWH,Y,Y,Y,N,N,N,N,05:45,RANCHI,HOWRAH JN,15:15,1.0,481.0
814,814,TALGUPPA EXP,16206,MYS,TLGP,Y,Y,Y,Y,Y,Y,Y,06:00,MYSURU JN,TALGUPPA,13:15,1.0,373.0
815,815,MS TEN SUVIDHA,82603,MS,TEN,N,N,N,N,N,Y,N,18:50,CHENNAI EGMORE,TIRUNELVELI,06:00,2.0,653.0
816,816,NS  DMM EXP,17247,NS,DMM,Y,Y,Y,Y,Y,Y,Y,17:20,NARASAPUR,DHARMAVARAM JN,10:10,2.0,794.0
817,817,CHRM CHD PGR,58221,CHRM,CHD,Y,Y,Y,Y,Y,Y,Y,08:30,CHIRMIRI,CHANDIA ROAD,13:55,1.0,214.0
818,818,JYG DBG PURI EX,18420,JYG,PURI,N,N,N,N,N,N,Y,05:10,JAYNAGAR,PURI,03:20,2.0,1004.0
819,819,ANVT SRC SF EXP,22858,ANVT,SRC,N,N,Y,N,N,N,N,13:45,ANAND VIHAR TRM,SANTRAGACHI JN,16:55,2.0,1570.0
